"","X","album_name","track_title","track_n","line","word","sentiment","x"
"4175",4102,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,57,"hate","sadness",4102
"4176",4102,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,57,"time","anticipation",4102
"4177",4104,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,59,"death","anger",4104
"4178",4104,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,59,"death","anticipation",4104
"4179",4104,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,59,"death","disgust",4104
"4180",4104,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,59,"death","fear",4104
"4181",4104,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,59,"death","sadness",4104
"4182",4104,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,59,"death","surprise",4104
"4183",4106,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,61,"love","joy",4106
"4184",4106,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,61,"hate","anger",4106
"4185",4106,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,61,"hate","disgust",4106
"4186",4106,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,61,"hate","fear",4106
"4187",4106,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,61,"hate","sadness",4106
"4188",4106,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,61,"time","anticipation",4106
"4189",4107,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,62,"hurt","anger",4107
"4190",4107,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,62,"hurt","fear",4107
"4191",4107,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,62,"hurt","sadness",4107
"4192",4107,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,62,"bad","anger",4107
"4193",4107,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,62,"bad","disgust",4107
"4194",4107,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,62,"bad","fear",4107
"4195",4107,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,62,"bad","sadness",4107
"4196",4108,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,63,"virgin","trust",4108
"4197",4109,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,64,"warned","anticipation",4109
"4198",4109,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,64,"warned","fear",4109
"4199",4109,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,64,"warned","surprise",4109
"4200",4110,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,65,"god","anticipation",4110
"4201",4110,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,65,"god","fear",4110
"4202",4110,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,65,"god","joy",4110
"4203",4110,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,65,"god","trust",4110
"4204",4110,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,65,"emergency","fear",4110
"4205",4110,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,65,"emergency","sadness",4110
"4206",4110,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,65,"emergency","surprise",4110
"4207",4111,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,66,"hurt","anger",4111
"4208",4111,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,66,"hurt","fear",4111
"4209",4111,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,66,"hurt","sadness",4111
"4210",4111,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,66,"bad","anger",4111
"4211",4111,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,66,"bad","disgust",4111
"4212",4111,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,66,"bad","fear",4111
"4213",4111,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,66,"bad","sadness",4111
"4214",4112,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,67,"virgin","trust",4112
"4215",4113,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,68,"warned","anticipation",4113
"4216",4113,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,68,"warned","fear",4113
"4217",4113,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,68,"warned","surprise",4113
"4218",4114,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,69,"god","anticipation",4114
"4219",4114,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,69,"god","fear",4114
"4220",4114,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,69,"god","joy",4114
"4221",4114,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,69,"god","trust",4114
"4222",4114,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,69,"emergency","fear",4114
"4223",4114,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,69,"emergency","sadness",4114
"4224",4114,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,69,"emergency","surprise",4114
"4225",4116,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,71,"death","anger",4116
"4226",4116,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,71,"death","anticipation",4116
"4227",4116,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,71,"death","disgust",4116
"4228",4116,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,71,"death","fear",4116
"4229",4116,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,71,"death","sadness",4116
"4230",4116,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,71,"death","surprise",4116
"4231",4118,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,73,"love","joy",4118
"4232",4118,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,73,"hate","anger",4118
"4233",4118,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,73,"hate","disgust",4118
"4234",4118,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,73,"hate","fear",4118
"4235",4118,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,73,"hate","sadness",4118
"4236",4118,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,73,"time","anticipation",4118
"4237",4120,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,75,"death","anger",4120
"4238",4120,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,75,"death","anticipation",4120
"4239",4120,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,75,"death","disgust",4120
"4240",4120,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,75,"death","fear",4120
"4241",4120,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,75,"death","sadness",4120
"4242",4120,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,75,"death","surprise",4120
"4243",4122,"Graduation","Bittersweet Poetry (Ft. John Mayer)",15,77,"time","anticipation",4122
"4244",4123,"808s Heartbreak","Say You Will",1,1,"calls","anticipation",4123
"4245",4123,"808s Heartbreak","Say You Will",1,1,"calls","trust",4123
"4246",4123,"808s Heartbreak","Say You Will",1,1,"blue","sadness",4123
"4247",4126,"808s Heartbreak","Say You Will",1,4,"missing","fear",4126
"4248",4126,"808s Heartbreak","Say You Will",1,4,"missing","sadness",4126
"4249",4130,"808s Heartbreak","Say You Will",1,8,"pray","anticipation",4130
"4250",4130,"808s Heartbreak","Say You Will",1,8,"pray","fear",4130
"4251",4130,"808s Heartbreak","Say You Will",1,8,"pray","joy",4130
"4252",4130,"808s Heartbreak","Say You Will",1,8,"pray","surprise",4130
"4253",4130,"808s Heartbreak","Say You Will",1,8,"pray","trust",4130
"4254",4131,"808s Heartbreak","Say You Will",1,9,"crash","fear",4131
"4255",4131,"808s Heartbreak","Say You Will",1,9,"crash","sadness",4131
"4256",4131,"808s Heartbreak","Say You Will",1,9,"crash","surprise",4131
"4257",4132,"808s Heartbreak","Say You Will",1,10,"waste","disgust",4132
"4258",4132,"808s Heartbreak","Say You Will",1,10,"time","anticipation",4132
"4259",4132,"808s Heartbreak","Say You Will",1,10,"leave","sadness",4132
"4260",4132,"808s Heartbreak","Say You Will",1,10,"leave","surprise",4132
"4261",4136,"808s Heartbreak","Say You Will",1,14,"pray","anticipation",4136
"4262",4136,"808s Heartbreak","Say You Will",1,14,"pray","fear",4136
"4263",4136,"808s Heartbreak","Say You Will",1,14,"pray","joy",4136
"4264",4136,"808s Heartbreak","Say You Will",1,14,"pray","surprise",4136
"4265",4136,"808s Heartbreak","Say You Will",1,14,"pray","trust",4136
"4266",4137,"808s Heartbreak","Say You Will",1,15,"grab","anger",4137
"4267",4138,"808s Heartbreak","Say You Will",1,16,"lose","anger",4138
"4268",4138,"808s Heartbreak","Say You Will",1,16,"lose","disgust",4138
"4269",4138,"808s Heartbreak","Say You Will",1,16,"lose","fear",4138
"4270",4138,"808s Heartbreak","Say You Will",1,16,"lose","sadness",4138
"4271",4138,"808s Heartbreak","Say You Will",1,16,"lose","surprise",4138
"4272",4142,"808s Heartbreak","Say You Will",1,20,"pray","anticipation",4142
"4273",4142,"808s Heartbreak","Say You Will",1,20,"pray","fear",4142
"4274",4142,"808s Heartbreak","Say You Will",1,20,"pray","joy",4142
"4275",4142,"808s Heartbreak","Say You Will",1,20,"pray","surprise",4142
"4276",4142,"808s Heartbreak","Say You Will",1,20,"pray","trust",4142
"4277",4143,"808s Heartbreak","Say You Will",1,21,"true","joy",4143
"4278",4143,"808s Heartbreak","Say You Will",1,21,"true","trust",4143
"4279",4148,"808s Heartbreak","Say You Will",1,26,"real","trust",4148
"4280",4148,"808s Heartbreak","Say You Will",1,26,"pray","anticipation",4148
"4281",4148,"808s Heartbreak","Say You Will",1,26,"pray","fear",4148
"4282",4148,"808s Heartbreak","Say You Will",1,26,"pray","joy",4148
"4283",4148,"808s Heartbreak","Say You Will",1,26,"pray","surprise",4148
"4284",4148,"808s Heartbreak","Say You Will",1,26,"pray","trust",4148
"4285",4149,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,1,"friend","joy",4149
"4286",4149,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,1,"friend","trust",4149
"4287",4151,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,3,"daughter","joy",4151
"4288",4157,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,9,"cracked","anger",4157
"4289",4157,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,9,"cracked","fear",4157
"4290",4170,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,22,"god","anticipation",4170
"4291",4170,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,22,"god","fear",4170
"4292",4170,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,22,"god","joy",4170
"4293",4170,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,22,"god","trust",4170
"4294",4172,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,24,"bad","anger",4172
"4295",4172,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,24,"bad","disgust",4172
"4296",4172,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,24,"bad","fear",4172
"4297",4172,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,24,"bad","sadness",4172
"4298",4172,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,24,"late","sadness",4172
"4299",4173,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,25,"leave","sadness",4173
"4300",4173,"808s Heartbreak","Welcome To Heartbreak (Ft. Kid Cudi)",2,25,"leave","surprise",4173
"4301",4192,"808s Heartbreak","Heartless",3,4,"lost","sadness",4192
"4302",4192,"808s Heartbreak","Heartless",3,4,"heartless","sadness",4192
"4303",4193,"808s Heartbreak","Heartless",3,5,"heartless","sadness",4193
"4304",4194,"808s Heartbreak","Heartless",3,6,"heartless","sadness",4194
"4305",4198,"808s Heartbreak","Heartless",3,10,"watch","anticipation",4198
"4306",4198,"808s Heartbreak","Heartless",3,10,"watch","fear",4198
"4307",4205,"808s Heartbreak","Heartless",3,17,"friend","joy",4205
"4308",4205,"808s Heartbreak","Heartless",3,17,"friend","trust",4205
"4309",4206,"808s Heartbreak","Heartless",3,18,"lonely","anger",4206
"4310",4206,"808s Heartbreak","Heartless",3,18,"lonely","disgust",4206
"4311",4206,"808s Heartbreak","Heartless",3,18,"lonely","fear",4206
"4312",4206,"808s Heartbreak","Heartless",3,18,"lonely","sadness",4206
"4313",4210,"808s Heartbreak","Heartless",3,22,"lost","sadness",4210
"4314",4210,"808s Heartbreak","Heartless",3,22,"heartless","sadness",4210
"4315",4211,"808s Heartbreak","Heartless",3,23,"heartless","sadness",4211
"4316",4212,"808s Heartbreak","Heartless",3,24,"heartless","sadness",4212
"4317",4213,"808s Heartbreak","Heartless",3,25,"evil","anger",4213
"4318",4213,"808s Heartbreak","Heartless",3,25,"evil","disgust",4213
"4319",4213,"808s Heartbreak","Heartless",3,25,"evil","fear",4213
"4320",4213,"808s Heartbreak","Heartless",3,25,"evil","sadness",4213
"4321",4217,"808s Heartbreak","Heartless",3,29,"mad","anger",4217
"4322",4217,"808s Heartbreak","Heartless",3,29,"mad","disgust",4217
"4323",4217,"808s Heartbreak","Heartless",3,29,"mad","fear",4217
"4324",4217,"808s Heartbreak","Heartless",3,29,"mad","sadness",4217
"4325",4218,"808s Heartbreak","Heartless",3,30,"hot","anger",4218
"4326",4219,"808s Heartbreak","Heartless",3,31,"mess","disgust",4219
"4327",4223,"808s Heartbreak","Heartless",3,35,"wait","anticipation",4223
"4328",4228,"808s Heartbreak","Heartless",3,40,"lost","sadness",4228
"4329",4228,"808s Heartbreak","Heartless",3,40,"heartless","sadness",4228
"4330",4229,"808s Heartbreak","Heartless",3,41,"heartless","sadness",4229
"4331",4230,"808s Heartbreak","Heartless",3,42,"heartless","sadness",4230
"4332",4232,"808s Heartbreak","Heartless",3,44,"baby","joy",4232
"4333",4234,"808s Heartbreak","Heartless",3,46,"bout","anger",4234
"4334",4239,"808s Heartbreak","Heartless",3,51,"leave","sadness",4239
"4335",4239,"808s Heartbreak","Heartless",3,51,"leave","surprise",4239
"4336",4245,"808s Heartbreak","Heartless",3,57,"lost","sadness",4245
"4337",4245,"808s Heartbreak","Heartless",3,57,"heartless","sadness",4245
"4338",4246,"808s Heartbreak","Heartless",3,58,"heartless","sadness",4246
"4339",4247,"808s Heartbreak","Heartless",3,59,"heartless","sadness",4247
"4340",4252,"808s Heartbreak","Amazing (Ft. Jeezy)",4,3,"exhausted","sadness",4252
"4341",4259,"808s Heartbreak","Amazing (Ft. Jeezy)",4,10,"monster","fear",4259
"4342",4268,"808s Heartbreak","Amazing (Ft. Jeezy)",4,19,"monster","fear",4268
"4343",4271,"808s Heartbreak","Amazing (Ft. Jeezy)",4,22,"afraid","fear",4271
"4344",4281,"808s Heartbreak","Amazing (Ft. Jeezy)",4,32,"victorious","joy",4281
"4345",4282,"808s Heartbreak","Amazing (Ft. Jeezy)",4,33,"strive","anticipation",4282
"4346",4282,"808s Heartbreak","Amazing (Ft. Jeezy)",4,33,"victory","anticipation",4282
"4347",4282,"808s Heartbreak","Amazing (Ft. Jeezy)",4,33,"victory","joy",4282
"4348",4282,"808s Heartbreak","Amazing (Ft. Jeezy)",4,33,"victory","trust",4282
"4349",4283,"808s Heartbreak","Amazing (Ft. Jeezy)",4,34,"watch","anticipation",4283
"4350",4283,"808s Heartbreak","Amazing (Ft. Jeezy)",4,34,"watch","fear",4283
"4351",4284,"808s Heartbreak","Amazing (Ft. Jeezy)",4,35,"die","fear",4284
"4352",4284,"808s Heartbreak","Amazing (Ft. Jeezy)",4,35,"die","sadness",4284
"4353",4284,"808s Heartbreak","Amazing (Ft. Jeezy)",4,35,"catch","surprise",4284
"4354",4289,"808s Heartbreak","Amazing (Ft. Jeezy)",4,40,"god","anticipation",4289
"4355",4289,"808s Heartbreak","Amazing (Ft. Jeezy)",4,40,"god","fear",4289
"4356",4289,"808s Heartbreak","Amazing (Ft. Jeezy)",4,40,"god","joy",4289
"4357",4289,"808s Heartbreak","Amazing (Ft. Jeezy)",4,40,"god","trust",4289
"4358",4290,"808s Heartbreak","Amazing (Ft. Jeezy)",4,41,"applause","joy",4290
"4359",4290,"808s Heartbreak","Amazing (Ft. Jeezy)",4,41,"applause","surprise",4290
"4360",4290,"808s Heartbreak","Amazing (Ft. Jeezy)",4,41,"applause","trust",4290
"4361",4295,"808s Heartbreak","Love Lockdown",5,1,"loving","joy",4295
"4362",4295,"808s Heartbreak","Love Lockdown",5,1,"loving","trust",4295
"4363",4297,"808s Heartbreak","Love Lockdown",5,3,"love","joy",4297
"4364",4298,"808s Heartbreak","Love Lockdown",5,4,"haunted","fear",4298
"4365",4298,"808s Heartbreak","Love Lockdown",5,4,"haunted","sadness",4298
"4366",4300,"808s Heartbreak","Love Lockdown",5,6,"love","joy",4300
"4367",4301,"808s Heartbreak","Love Lockdown",5,7,"lose","anger",4301
"4368",4301,"808s Heartbreak","Love Lockdown",5,7,"lose","disgust",4301
"4369",4301,"808s Heartbreak","Love Lockdown",5,7,"lose","fear",4301
"4370",4301,"808s Heartbreak","Love Lockdown",5,7,"lose","sadness",4301
"4371",4301,"808s Heartbreak","Love Lockdown",5,7,"lose","surprise",4301
"4372",4301,"808s Heartbreak","Love Lockdown",5,7,"system","trust",4301
"4373",4301,"808s Heartbreak","Love Lockdown",5,7,"overload","sadness",4301
"4374",4302,"808s Heartbreak","Love Lockdown",5,8,"screaming","anger",4302
"4375",4302,"808s Heartbreak","Love Lockdown",5,8,"screaming","disgust",4302
"4376",4302,"808s Heartbreak","Love Lockdown",5,8,"screaming","fear",4302
"4377",4303,"808s Heartbreak","Love Lockdown",5,9,"loving","joy",4303
"4378",4303,"808s Heartbreak","Love Lockdown",5,9,"loving","trust",4303
"4379",4304,"808s Heartbreak","Love Lockdown",5,10,"escape","anticipation",4304
"4380",4304,"808s Heartbreak","Love Lockdown",5,10,"escape","fear",4304
"4381",4305,"808s Heartbreak","Love Lockdown",5,11,"secret","trust",4305
"4382",4307,"808s Heartbreak","Love Lockdown",5,13,"love","joy",4307
"4383",4307,"808s Heartbreak","Love Lockdown",5,13,"love","joy",4307
"4384",4308,"808s Heartbreak","Love Lockdown",5,14,"love","joy",4308
"4385",4308,"808s Heartbreak","Love Lockdown",5,14,"love","joy",4308
"4386",4309,"808s Heartbreak","Love Lockdown",5,15,"love","joy",4309
"4387",4309,"808s Heartbreak","Love Lockdown",5,15,"love","joy",4309
"4388",4310,"808s Heartbreak","Love Lockdown",5,16,"love","joy",4310
"4389",4310,"808s Heartbreak","Love Lockdown",5,16,"lose","anger",4310
"4390",4310,"808s Heartbreak","Love Lockdown",5,16,"lose","disgust",4310
"4391",4310,"808s Heartbreak","Love Lockdown",5,16,"lose","fear",4310
"4392",4310,"808s Heartbreak","Love Lockdown",5,16,"lose","sadness",4310
"4393",4310,"808s Heartbreak","Love Lockdown",5,16,"lose","surprise",4310
"4394",4311,"808s Heartbreak","Love Lockdown",5,17,"loving","joy",4311
"4395",4311,"808s Heartbreak","Love Lockdown",5,17,"loving","trust",4311
"4396",4312,"808s Heartbreak","Love Lockdown",5,18,"true","joy",4312
"4397",4312,"808s Heartbreak","Love Lockdown",5,18,"true","trust",4312
"4398",4313,"808s Heartbreak","Love Lockdown",5,19,"lose","anger",4313
"4399",4313,"808s Heartbreak","Love Lockdown",5,19,"lose","disgust",4313
"4400",4313,"808s Heartbreak","Love Lockdown",5,19,"lose","fear",4313
"4401",4313,"808s Heartbreak","Love Lockdown",5,19,"lose","sadness",4313
"4402",4313,"808s Heartbreak","Love Lockdown",5,19,"lose","surprise",4313
"4403",4316,"808s Heartbreak","Love Lockdown",5,22,"danger","fear",4316
"4404",4316,"808s Heartbreak","Love Lockdown",5,22,"danger","sadness",4316
"4405",4317,"808s Heartbreak","Love Lockdown",5,23,"finally","anticipation",4317
"4406",4317,"808s Heartbreak","Love Lockdown",5,23,"finally","disgust",4317
"4407",4317,"808s Heartbreak","Love Lockdown",5,23,"finally","joy",4317
"4408",4317,"808s Heartbreak","Love Lockdown",5,23,"finally","surprise",4317
"4409",4317,"808s Heartbreak","Love Lockdown",5,23,"finally","trust",4317
"4410",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","anger",4318
"4411",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","disgust",4318
"4412",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","fear",4318
"4413",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","sadness",4318
"4414",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","surprise",4318
"4415",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","anger",4318
"4416",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","disgust",4318
"4417",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","fear",4318
"4418",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","sadness",4318
"4419",4318,"808s Heartbreak","Love Lockdown",5,24,"lose","surprise",4318
"4420",4319,"808s Heartbreak","Love Lockdown",5,25,"loving","joy",4319
"4421",4319,"808s Heartbreak","Love Lockdown",5,25,"loving","trust",4319
"4422",4321,"808s Heartbreak","Love Lockdown",5,27,"wasting","disgust",4321
"4423",4321,"808s Heartbreak","Love Lockdown",5,27,"wasting","fear",4321
"4424",4321,"808s Heartbreak","Love Lockdown",5,27,"wasting","sadness",4321
"4425",4321,"808s Heartbreak","Love Lockdown",5,27,"time","anticipation",4321
"4426",4321,"808s Heartbreak","Love Lockdown",5,27,"wait","anticipation",4321
"4427",4322,"808s Heartbreak","Love Lockdown",5,28,"time","anticipation",4322
"4428",4323,"808s Heartbreak","Love Lockdown",5,29,"love","joy",4323
"4429",4323,"808s Heartbreak","Love Lockdown",5,29,"love","joy",4323
"4430",4324,"808s Heartbreak","Love Lockdown",5,30,"love","joy",4324
"4431",4324,"808s Heartbreak","Love Lockdown",5,30,"love","joy",4324
"4432",4325,"808s Heartbreak","Love Lockdown",5,31,"love","joy",4325
"4433",4325,"808s Heartbreak","Love Lockdown",5,31,"love","joy",4325
"4434",4326,"808s Heartbreak","Love Lockdown",5,32,"love","joy",4326
"4435",4326,"808s Heartbreak","Love Lockdown",5,32,"lose","anger",4326
"4436",4326,"808s Heartbreak","Love Lockdown",5,32,"lose","disgust",4326
"4437",4326,"808s Heartbreak","Love Lockdown",5,32,"lose","fear",4326
"4438",4326,"808s Heartbreak","Love Lockdown",5,32,"lose","sadness",4326
"4439",4326,"808s Heartbreak","Love Lockdown",5,32,"lose","surprise",4326
"4440",4327,"808s Heartbreak","Love Lockdown",5,33,"loving","joy",4327
"4441",4327,"808s Heartbreak","Love Lockdown",5,33,"loving","trust",4327
"4442",4329,"808s Heartbreak","Love Lockdown",5,35,"love","joy",4329
"4443",4330,"808s Heartbreak","Love Lockdown",5,36,"loving","joy",4330
"4444",4330,"808s Heartbreak","Love Lockdown",5,36,"loving","trust",4330
"4445",4331,"808s Heartbreak","Love Lockdown",5,37,"loving","joy",4331
"4446",4331,"808s Heartbreak","Love Lockdown",5,37,"loving","trust",4331
"4447",4332,"808s Heartbreak","Love Lockdown",5,38,"god","anticipation",4332
"4448",4332,"808s Heartbreak","Love Lockdown",5,38,"god","fear",4332
"4449",4332,"808s Heartbreak","Love Lockdown",5,38,"god","joy",4332
"4450",4332,"808s Heartbreak","Love Lockdown",5,38,"god","trust",4332
"4451",4333,"808s Heartbreak","Love Lockdown",5,39,"baby","joy",4333
"4452",4335,"808s Heartbreak","Love Lockdown",5,41,"loving","joy",4335
"4453",4335,"808s Heartbreak","Love Lockdown",5,41,"loving","trust",4335
"4454",4338,"808s Heartbreak","Love Lockdown",5,44,"loving","joy",4338
"4455",4338,"808s Heartbreak","Love Lockdown",5,44,"loving","trust",4338
"4456",4339,"808s Heartbreak","Love Lockdown",5,45,"love","joy",4339
"4457",4339,"808s Heartbreak","Love Lockdown",5,45,"love","joy",4339
"4458",4340,"808s Heartbreak","Love Lockdown",5,46,"love","joy",4340
"4459",4340,"808s Heartbreak","Love Lockdown",5,46,"love","joy",4340
"4460",4341,"808s Heartbreak","Love Lockdown",5,47,"love","joy",4341
"4461",4341,"808s Heartbreak","Love Lockdown",5,47,"love","joy",4341
"4462",4342,"808s Heartbreak","Love Lockdown",5,48,"love","joy",4342
"4463",4342,"808s Heartbreak","Love Lockdown",5,48,"lose","anger",4342
"4464",4342,"808s Heartbreak","Love Lockdown",5,48,"lose","disgust",4342
"4465",4342,"808s Heartbreak","Love Lockdown",5,48,"lose","fear",4342
"4466",4342,"808s Heartbreak","Love Lockdown",5,48,"lose","sadness",4342
"4467",4342,"808s Heartbreak","Love Lockdown",5,48,"lose","surprise",4342
"4468",4343,"808s Heartbreak","Love Lockdown",5,49,"lose","anger",4343
"4469",4343,"808s Heartbreak","Love Lockdown",5,49,"lose","disgust",4343
"4470",4343,"808s Heartbreak","Love Lockdown",5,49,"lose","fear",4343
"4471",4343,"808s Heartbreak","Love Lockdown",5,49,"lose","sadness",4343
"4472",4343,"808s Heartbreak","Love Lockdown",5,49,"lose","surprise",4343
"4473",4344,"808s Heartbreak","Love Lockdown",5,50,"lose","anger",4344
"4474",4344,"808s Heartbreak","Love Lockdown",5,50,"lose","disgust",4344
"4475",4344,"808s Heartbreak","Love Lockdown",5,50,"lose","fear",4344
"4476",4344,"808s Heartbreak","Love Lockdown",5,50,"lose","sadness",4344
"4477",4344,"808s Heartbreak","Love Lockdown",5,50,"lose","surprise",4344
"4478",4345,"808s Heartbreak","Love Lockdown",5,51,"lose","anger",4345
"4479",4345,"808s Heartbreak","Love Lockdown",5,51,"lose","disgust",4345
"4480",4345,"808s Heartbreak","Love Lockdown",5,51,"lose","fear",4345
"4481",4345,"808s Heartbreak","Love Lockdown",5,51,"lose","sadness",4345
"4482",4345,"808s Heartbreak","Love Lockdown",5,51,"lose","surprise",4345
"4483",4346,"808s Heartbreak","Love Lockdown",5,52,"lose","anger",4346
"4484",4346,"808s Heartbreak","Love Lockdown",5,52,"lose","disgust",4346
"4485",4346,"808s Heartbreak","Love Lockdown",5,52,"lose","fear",4346
"4486",4346,"808s Heartbreak","Love Lockdown",5,52,"lose","sadness",4346
"4487",4346,"808s Heartbreak","Love Lockdown",5,52,"lose","surprise",4346
"4488",4352,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,6,"love","joy",4352
"4489",4357,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,11,"baby","joy",4357
"4490",4357,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,11,"worry","anticipation",4357
"4491",4357,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,11,"worry","fear",4357
"4492",4357,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,11,"worry","sadness",4357
"4493",4357,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,11,"bout","anger",4357
"4494",4359,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,13,"worry","anticipation",4359
"4495",4359,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,13,"worry","fear",4359
"4496",4359,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,13,"worry","sadness",4359
"4497",4359,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,13,"bout","anger",4359
"4498",4360,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,14,"worry","anticipation",4360
"4499",4360,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,14,"worry","fear",4360
"4500",4360,"808s Heartbreak","Paranoid (Ft. Mr. Hudson)",6,14,"worry","sadness",4360
