"","x","album_name","track_title","word","sentiment","method"
"2705",6975,"The Life Of Pablo","Low Lights","crying",-2,"AFINN"
"2706",6976,"The Life Of Pablo","Low Lights","free",1,"AFINN"
"2707",6977,"The Life Of Pablo","Low Lights","accepted",1,"AFINN"
"2708",6977,"The Life Of Pablo","Low Lights","loved",3,"AFINN"
"2709",6977,"The Life Of Pablo","Low Lights","matter",1,"AFINN"
"2710",6979,"The Life Of Pablo","Low Lights","joy",3,"AFINN"
"2711",6993,"The Life Of Pablo","Highlights (Ft. Young Thug)","shit",-4,"AFINN"
"2712",6994,"The Life Of Pablo","Highlights (Ft. Young Thug)","dick",-4,"AFINN"
"2713",6995,"The Life Of Pablo","Highlights (Ft. Young Thug)","shit",-4,"AFINN"
"2714",7007,"The Life Of Pablo","Highlights (Ft. Young Thug)","die",-3,"AFINN"
"2715",7009,"The Life Of Pablo","Highlights (Ft. Young Thug)","bitch",-5,"AFINN"
"2716",7009,"The Life Of Pablo","Highlights (Ft. Young Thug)","love",3,"AFINN"
"2717",7011,"The Life Of Pablo","Highlights (Ft. Young Thug)","rich",2,"AFINN"
"2718",7019,"The Life Of Pablo","Highlights (Ft. Young Thug)","shit",-4,"AFINN"
"2719",7020,"The Life Of Pablo","Highlights (Ft. Young Thug)","idiot",-3,"AFINN"
"2720",7023,"The Life Of Pablo","Highlights (Ft. Young Thug)","niggas",-5,"AFINN"
"2721",7029,"The Life Of Pablo","Highlights (Ft. Young Thug)","god",1,"AFINN"
"2722",7030,"The Life Of Pablo","Highlights (Ft. Young Thug)","god",1,"AFINN"
"2723",7030,"The Life Of Pablo","Highlights (Ft. Young Thug)","hard",-1,"AFINN"
"2724",7030,"The Life Of Pablo","Highlights (Ft. Young Thug)","killed",-3,"AFINN"
"2725",7031,"The Life Of Pablo","Highlights (Ft. Young Thug)","rob",-2,"AFINN"
"2726",7036,"The Life Of Pablo","Highlights (Ft. Young Thug)","bad",-3,"AFINN"
"2727",7036,"The Life Of Pablo","Highlights (Ft. Young Thug)","bitch",-5,"AFINN"
"2728",7038,"The Life Of Pablo","Highlights (Ft. Young Thug)","bad",-3,"AFINN"
"2729",7038,"The Life Of Pablo","Highlights (Ft. Young Thug)","bitch",-5,"AFINN"
"2730",7040,"The Life Of Pablo","Highlights (Ft. Young Thug)","bad",-3,"AFINN"
"2731",7040,"The Life Of Pablo","Highlights (Ft. Young Thug)","bitch",-5,"AFINN"
"2732",7042,"The Life Of Pablo","Highlights (Ft. Young Thug)","bad",-3,"AFINN"
"2733",7042,"The Life Of Pablo","Highlights (Ft. Young Thug)","bitch",-5,"AFINN"
"2734",7045,"The Life Of Pablo","Highlights (Ft. Young Thug)","bad",-3,"AFINN"
"2735",7045,"The Life Of Pablo","Highlights (Ft. Young Thug)","bitch",-5,"AFINN"
"2736",7047,"The Life Of Pablo","Highlights (Ft. Young Thug)","bad",-3,"AFINN"
"2737",7047,"The Life Of Pablo","Highlights (Ft. Young Thug)","bitch",-5,"AFINN"
"2738",7050,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","god",1,"AFINN"
"2739",7050,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","shit",-4,"AFINN"
"2740",7056,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","fire",-2,"AFINN"
"2741",7057,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","dreams",1,"AFINN"
"2742",7058,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","dreams",1,"AFINN"
"2743",7059,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","bad",-3,"AFINN"
"2744",7059,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","bitch",-5,"AFINN"
"2745",7061,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","bitch",-5,"AFINN"
"2746",7062,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","shit",-4,"AFINN"
"2747",7062,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","tits",-2,"AFINN"
"2748",7063,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","dick",-4,"AFINN"
"2749",7063,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","suck",-3,"AFINN"
"2750",7064,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","fuck",-8,"AFINN"
"2751",7068,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","nice",3,"AFINN"
"2752",7069,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","fuck",-4,"AFINN"
"2753",7070,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","fuck",-4,"AFINN"
"2754",7071,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","fuck",-4,"AFINN"
"2755",7072,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","fuck",-4,"AFINN"
"2756",7073,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","fucked",-4,"AFINN"
"2757",7075,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","fucked",-4,"AFINN"
"2758",7083,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","ass",-4,"AFINN"
"2759",7087,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","niggas",-5,"AFINN"
"2760",7091,"The Life Of Pablo","Freestyle 4 (Ft. Desiigner)","niggas",-5,"AFINN"
"2761",7093,"The Life Of Pablo","I Love Kanye","miss",-2,"AFINN"
"2762",7093,"The Life Of Pablo","I Love Kanye","straight",1,"AFINN"
"2763",7095,"The Life Of Pablo","I Love Kanye","bad",-3,"AFINN"
"2764",7095,"The Life Of Pablo","I Love Kanye","hate",-3,"AFINN"
"2765",7097,"The Life Of Pablo","I Love Kanye","miss",-2,"AFINN"
"2766",7097,"The Life Of Pablo","I Love Kanye","sweet",2,"AFINN"
"2767",7101,"The Life Of Pablo","I Love Kanye","love",6,"AFINN"
"2768",7104,"The Life Of Pablo","I Love Kanye","miss",-2,"AFINN"
"2769",7105,"The Life Of Pablo","I Love Kanye","love",3,"AFINN"
"2770",7106,"The Life Of Pablo","I Love Kanye","love",3,"AFINN"
"2771",7108,"The Life Of Pablo","Waves (Ft. Chris Brown)","bitch",-5,"AFINN"
"2772",7110,"The Life Of Pablo","Waves (Ft. Chris Brown)","bitch",-5,"AFINN"
"2773",7111,"The Life Of Pablo","Waves (Ft. Chris Brown)","bitch",-5,"AFINN"
"2774",7113,"The Life Of Pablo","Waves (Ft. Chris Brown)","shit",-4,"AFINN"
"2775",7114,"The Life Of Pablo","Waves (Ft. Chris Brown)","scared",-2,"AFINN"
"2776",7117,"The Life Of Pablo","Waves (Ft. Chris Brown)","fit",1,"AFINN"
"2777",7120,"The Life Of Pablo","Waves (Ft. Chris Brown)","chance",2,"AFINN"
"2778",7122,"The Life Of Pablo","Waves (Ft. Chris Brown)","die",-3,"AFINN"
"2779",7123,"The Life Of Pablo","Waves (Ft. Chris Brown)","crash",-2,"AFINN"
"2780",7126,"The Life Of Pablo","Waves (Ft. Chris Brown)","die",-3,"AFINN"
"2781",7127,"The Life Of Pablo","Waves (Ft. Chris Brown)","crash",-2,"AFINN"
"2782",7138,"The Life Of Pablo","Waves (Ft. Chris Brown)","chance",2,"AFINN"
"2783",7140,"The Life Of Pablo","Waves (Ft. Chris Brown)","die",-3,"AFINN"
"2784",7141,"The Life Of Pablo","Waves (Ft. Chris Brown)","crash",-2,"AFINN"
"2785",7144,"The Life Of Pablo","Waves (Ft. Chris Brown)","die",-3,"AFINN"
"2786",7145,"The Life Of Pablo","Waves (Ft. Chris Brown)","crash",-2,"AFINN"
"2787",7151,"The Life Of Pablo","Waves (Ft. Chris Brown)","fire",-2,"AFINN"
"2788",7157,"The Life Of Pablo","Waves (Ft. Chris Brown)","fire",-2,"AFINN"
"2789",7163,"The Life Of Pablo","FML (Ft. The Weeknd)","limits",-1,"AFINN"
"2790",7166,"The Life Of Pablo","FML (Ft. The Weeknd)","feeling",1,"AFINN"
"2791",7168,"The Life Of Pablo","FML (Ft. The Weeknd)","die",-3,"AFINN"
"2792",7168,"The Life Of Pablo","FML (Ft. The Weeknd)","love",3,"AFINN"
"2793",7169,"The Life Of Pablo","FML (Ft. The Weeknd)","god",1,"AFINN"
"2794",7174,"The Life Of Pablo","FML (Ft. The Weeknd)","vision",1,"AFINN"
"2795",7180,"The Life Of Pablo","FML (Ft. The Weeknd)","fuck",-4,"AFINN"
"2796",7182,"The Life Of Pablo","FML (Ft. The Weeknd)","fuck",-4,"AFINN"
"2797",7186,"The Life Of Pablo","FML (Ft. The Weeknd)","crazier",-2,"AFINN"
"2798",7190,"The Life Of Pablo","FML (Ft. The Weeknd)","hell",-4,"AFINN"
"2799",7196,"The Life Of Pablo","FML (Ft. The Weeknd)","laugh",1,"AFINN"
"2800",7198,"The Life Of Pablo","FML (Ft. The Weeknd)","laugh",1,"AFINN"
"2801",7201,"The Life Of Pablo","FML (Ft. The Weeknd)","fuck",-4,"AFINN"
"2802",7203,"The Life Of Pablo","FML (Ft. The Weeknd)","fuck",-4,"AFINN"
"2803",7205,"The Life Of Pablo","FML (Ft. The Weeknd)","fuck",-4,"AFINN"
"2804",7207,"The Life Of Pablo","FML (Ft. The Weeknd)","fuck",-4,"AFINN"
"2805",7211,"The Life Of Pablo","FML (Ft. The Weeknd)","cares",2,"AFINN"
"2806",7211,"The Life Of Pablo","FML (Ft. The Weeknd)","forget",-1,"AFINN"
"2807",7214,"The Life Of Pablo","FML (Ft. The Weeknd)","loving",2,"AFINN"
"2808",7214,"The Life Of Pablo","FML (Ft. The Weeknd)","stop",-1,"AFINN"
"2809",7215,"The Life Of Pablo","FML (Ft. The Weeknd)","stop",-1,"AFINN"
"2810",7217,"The Life Of Pablo","FML (Ft. The Weeknd)","love",3,"AFINN"
"2811",7218,"The Life Of Pablo","FML (Ft. The Weeknd)","stop",-1,"AFINN"
"2812",7219,"The Life Of Pablo","FML (Ft. The Weeknd)","love",3,"AFINN"
"2813",7221,"The Life Of Pablo","FML (Ft. The Weeknd)","love",3,"AFINN"
"2814",7223,"The Life Of Pablo","FML (Ft. The Weeknd)","love",3,"AFINN"
"2815",7224,"The Life Of Pablo","FML (Ft. The Weeknd)","cares",2,"AFINN"
"2816",7224,"The Life Of Pablo","FML (Ft. The Weeknd)","forget",-1,"AFINN"
"2817",7225,"The Life Of Pablo","FML (Ft. The Weeknd)","love",3,"AFINN"
"2818",7228,"The Life Of Pablo","FML (Ft. The Weeknd)","feeling",1,"AFINN"
"2819",7229,"The Life Of Pablo","FML (Ft. The Weeknd)","feeling",1,"AFINN"
"2820",7231,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","jealous",-2,"AFINN"
"2821",7232,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","smile",2,"AFINN"
"2822",7233,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","honest",2,"AFINN"
"2823",7233,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","trust",1,"AFINN"
"2824",7234,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","bothered",-2,"AFINN"
"2825",7235,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","blame",-2,"AFINN"
"2826",7237,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","hope",2,"AFINN"
"2827",7238,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","hate",-3,"AFINN"
"2828",7239,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","fuck",-4,"AFINN"
"2829",7240,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","free",1,"AFINN"
"2830",7240,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","ruined",-2,"AFINN"
"2831",7241,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","fuck",-4,"AFINN"
"2832",7243,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","sad",-2,"AFINN"
"2833",7244,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","damn",-4,"AFINN"
"2834",7244,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","shit",-4,"AFINN"
"2835",7258,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","dirt",-2,"AFINN"
"2836",7267,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","merry",3,"AFINN"
"2837",7268,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","shit",-4,"AFINN"
"2838",7269,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","pressure",-1,"AFINN"
"2839",7270,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","pressure",-1,"AFINN"
"2840",7270,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","shit",-4,"AFINN"
"2841",7273,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","crazy",-2,"AFINN"
"2842",7273,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","niggas",-5,"AFINN"
"2843",7274,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","funny",4,"AFINN"
"2844",7274,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","niggas",-5,"AFINN"
"2845",7275,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","honest",2,"AFINN"
"2846",7276,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","enemy",-2,"AFINN"
"2847",7277,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","niggas",-5,"AFINN"
"2848",7277,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","pretend",-1,"AFINN"
"2849",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","hate",-3,"AFINN"
"2850",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","hope",2,"AFINN"
"2851",7297,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","extend",1,"AFINN"
"2852",7298,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","bitches",-5,"AFINN"
"2853",7307,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)","dirt",-2,"AFINN"
"2854",7308,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","lost",-3,"AFINN"
"2855",7312,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","lost",-3,"AFINN"
"2856",7316,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","lost",-3,"AFINN"
"2857",7325,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","love",3,"AFINN"
"2858",7326,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","love",6,"AFINN"
"2859",7334,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","doubt",-1,"AFINN"
"2860",7334,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","lost",-3,"AFINN"
"2861",7335,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","cry",-1,"AFINN"
"2862",7336,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","cry",-1,"AFINN"
"2863",7337,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","fool",-2,"AFINN"
"2864",7338,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","true",2,"AFINN"
"2865",7339,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","fight",-1,"AFINN"
"2866",7339,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","fire",-2,"AFINN"
"2867",7342,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","true",2,"AFINN"
"2868",7343,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","bad",-3,"AFINN"
"2869",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","bad",-9,"AFINN"
"2870",7345,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","lost",-3,"AFINN"
"2871",7349,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","lost",-3,"AFINN"
"2872",7350,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","warm",1,"AFINN"
"2873",7352,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","jesus",1,"AFINN"
"2874",7357,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","lost",-3,"AFINN"
"2875",7359,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","shit",-4,"AFINN"
"2876",7361,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","shit",-4,"AFINN"
"2877",7362,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","forget",-1,"AFINN"
"2878",7362,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","laugh",1,"AFINN"
"2879",7362,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","shit",-4,"AFINN"
"2880",7364,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","bitches",-5,"AFINN"
"2881",7365,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","niggas",-5,"AFINN"
"2882",7366,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","bitches",-5,"AFINN"
"2883",7367,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","niggas",-5,"AFINN"
"2884",7368,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","bitches",-5,"AFINN"
"2885",7369,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","niggas",-5,"AFINN"
"2886",7370,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","advantage",2,"AFINN"
"2887",7370,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","nice",3,"AFINN"
"2888",7380,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)","love",3,"AFINN"
"2889",7389,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)","cool",1,"AFINN"
"2890",7396,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)","love",3,"AFINN"
"2891",7396,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)","support",2,"AFINN"
"2892",7407,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)","love",3,"AFINN"
"2893",7417,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)","love",3,"AFINN"
"2894",7418,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)","honor",2,"AFINN"
"2895",7423,"The Life Of Pablo","30 Hours","happy",3,"AFINN"
"2896",7426,"The Life Of Pablo","30 Hours","damages",-3,"AFINN"
"2897",7429,"The Life Of Pablo","30 Hours","bitch",-5,"AFINN"
"2898",7429,"The Life Of Pablo","30 Hours","drunk",-2,"AFINN"
"2899",7430,"The Life Of Pablo","30 Hours","blurry",-2,"AFINN"
"2900",7430,"The Life Of Pablo","30 Hours","fake",-3,"AFINN"
"2901",7444,"The Life Of Pablo","30 Hours","nervous",-2,"AFINN"
"2902",7450,"The Life Of Pablo","30 Hours","love",3,"AFINN"
"2903",7451,"The Life Of Pablo","30 Hours","happy",3,"AFINN"
"2904",7461,"The Life Of Pablo","30 Hours","dick",-4,"AFINN"
"2905",7464,"The Life Of Pablo","30 Hours","sad",-2,"AFINN"
"2906",7470,"The Life Of Pablo","30 Hours","shit",-4,"AFINN"
"2907",7474,"The Life Of Pablo","30 Hours","mad",-3,"AFINN"
"2908",7475,"The Life Of Pablo","30 Hours","kill",-3,"AFINN"
"2909",7477,"The Life Of Pablo","30 Hours","kill",-3,"AFINN"
"2910",7481,"The Life Of Pablo","30 Hours","ass",-4,"AFINN"
"2911",7484,"The Life Of Pablo","30 Hours","mad",-3,"AFINN"
"2912",7490,"The Life Of Pablo","30 Hours","drop",-1,"AFINN"
"2913",7490,"The Life Of Pablo","30 Hours","shit",-4,"AFINN"
"2914",7499,"The Life Of Pablo","30 Hours","favorite",2,"AFINN"
"2915",7503,"The Life Of Pablo","30 Hours","shit",-4,"AFINN"
"2916",7507,"The Life Of Pablo","30 Hours","shared",1,"AFINN"
"2917",7535,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","chance",2,"AFINN"
"2918",7554,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","hell",-4,"AFINN"
"2919",7556,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","love",3,"AFINN"
"2920",7559,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","niggas",-5,"AFINN"
"2921",7563,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","shit",-4,"AFINN"
"2922",7564,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","exclusive",2,"AFINN"
"2923",7565,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","motherfucker",-5,"AFINN"
"2924",7568,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","fuck",-4,"AFINN"
"2925",7568,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","mad",-3,"AFINN"
"2926",7568,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","shit",-4,"AFINN"
"2927",7571,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","confidence",2,"AFINN"
"2928",7571,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","kill",-3,"AFINN"
"2929",7578,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","hurt",-2,"AFINN"
"2930",7578,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","mercy",2,"AFINN"
"2931",7581,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","opportunity",2,"AFINN"
"2932",7581,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","top",2,"AFINN"
"2933",7582,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","bitches",-5,"AFINN"
"2934",7586,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","dumb",-3,"AFINN"
"2935",7588,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","promote",1,"AFINN"
"2936",7589,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","scary",-4,"AFINN"
"2937",7593,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","pretty",1,"AFINN"
"2938",7595,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","bitches",-5,"AFINN"
"2939",7597,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","pay",-1,"AFINN"
"2940",7598,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","niggas",-5,"AFINN"
"2941",7601,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","fired",-2,"AFINN"
"2942",7604,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","true",2,"AFINN"
"2943",7606,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","bitches",-5,"AFINN"
"2944",7606,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","niggas",-5,"AFINN"
"2945",7609,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","victims",-3,"AFINN"
"2946",7611,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","matter",1,"AFINN"
"2947",7613,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","weak",-2,"AFINN"
"2948",7614,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","worry",-3,"AFINN"
"2949",7617,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","goddamn",-3,"AFINN"
"2950",7619,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","pressure",-1,"AFINN"
"2951",7621,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","inspired",2,"AFINN"
"2952",7622,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","died",-3,"AFINN"
"2953",7625,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","worried",-6,"AFINN"
"2954",7626,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","worried",-3,"AFINN"
"2955",7627,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","selfish",-3,"AFINN"
"2956",7627,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","threatened",-2,"AFINN"
"2957",7630,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","hate",-3,"AFINN"
"2958",7632,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","shit",-4,"AFINN"
"2959",7633,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","bitch",-5,"AFINN"
"2960",7637,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","block",-1,"AFINN"
"2961",7637,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","cancel",-1,"AFINN"
"2962",7638,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","rich",2,"AFINN"
"2963",7639,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","hate",-3,"AFINN"
"2964",7642,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","damn",-4,"AFINN"
"2965",7642,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","god",1,"AFINN"
"2966",7642,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","slam",-2,"AFINN"
"2967",7644,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","god",1,"AFINN"
"2968",7645,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","god",1,"AFINN"
"2969",7646,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","love",3,"AFINN"
"2970",7647,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","bitches",-5,"AFINN"
"2971",7647,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","funny",4,"AFINN"
"2972",7653,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","drop",-2,"AFINN"
"2973",7656,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","dick",-4,"AFINN"
"2974",7657,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","ass",-4,"AFINN"
"2975",7660,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","love",3,"AFINN"
"2976",7661,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","dirty",-2,"AFINN"
"2977",7661,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","motherfucker",-5,"AFINN"
"2978",7674,"The Life Of Pablo","No More Parties In LA (Ft. Kendrick Lamar)","chance",2,"AFINN"
"2979",7677,"The Life Of Pablo","Facts (Charlie Heat Version)","dirt",-2,"AFINN"
"2980",7679,"The Life Of Pablo","Facts (Charlie Heat Version)","feeling",1,"AFINN"
"2981",7680,"The Life Of Pablo","Facts (Charlie Heat Version)","dirty",-2,"AFINN"
"2982",7680,"The Life Of Pablo","Facts (Charlie Heat Version)","pain",-2,"AFINN"
"2983",7681,"The Life Of Pablo","Facts (Charlie Heat Version)","ha",6,"AFINN"
"2984",7682,"The Life Of Pablo","Facts (Charlie Heat Version)","perfect",3,"AFINN"
"2985",7686,"The Life Of Pablo","Facts (Charlie Heat Version)","accomplished",2,"AFINN"
"2986",7687,"The Life Of Pablo","Facts (Charlie Heat Version)","shit",-4,"AFINN"
"2987",7688,"The Life Of Pablo","Facts (Charlie Heat Version)","love",3,"AFINN"
