"","album_name","track_title","track_n","lyric","line"
"5167","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"Aaaah, I'm a motherfucking monster!",113
"5168","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"I, I crossed the limelight",114
"5169","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"And I'll, I'll let God decide",115
"5170","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"And I, I wouldn't last these shows",116
"5171","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"So I, I am headed home",117
"5172","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"I, I crossed the limelight",118
"5173","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"And I'll, I'll let God decide",119
"5174","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"And I, I wouldn't last these shows",120
"5175","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"So I, I am headed home",121
"5176","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"I, I crossed the limelight",122
"5177","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"And I'll, I'll let God decide",123
"5178","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"And I, I wouldn't last these shows",124
"5179","My Beautiful Dark Twisted Fantasy","Monster (Ft. Bon Iver, JAY-Z, Nicki Minaj & Rick Ross)",6,"So I, I am headed home",125
"5180","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"One hand in the air if you don't really care",1
"5181","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Two hands in the air if you don't really care",2
"5182","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"It's like that sometimes, I mean ridiculous",3
"5183","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"It's like that sometimes, this shit ridiculous",4
"5184","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"One hand in the air if you don't really care",5
"5185","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Middle finger in the air if you don't really care",6
"5186","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"It's like that sometimes, man, ridiculous",7
"5187","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Life can be sometimes ridiculous",8
"5188","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I'm so appalled, Spalding ball",9
"5189","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Balding Donald Trump taking dollars from y'all",10
"5190","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Baby, you're fired, your girlfriend hired",11
"5191","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"But if you don't mind, I'ma keep you on call",12
"5192","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"We above the law, we don't give a fuck 'bout y'all",13
"5193","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I got dogs that'll chew a fucking hole through the wall",14
"5194","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"But since they all lovers, I need more rubbers",15
"5195","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"And if I don't use rubbers, need more covers",16
"5196","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Housekeeping, I mean goddamn",17
"5197","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"One time let it be a bad bitch sweeping",18
"5198","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"That know we get O's like Cheerios",19
"5199","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"That know because they seen us in the videos",20
"5200","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"That know the day that you play me",21
"5201","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Would be the same day MTV play videos",22
"5202","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"That was a little joke, voila",23
"5203","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Praises due to the most high, Allah",24
"5204","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Praises due to the most fly, Prada",25
"5205","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Baby, I'm magic, tada",26
"5206","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Address me as your highness, high as United",27
"5207","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"30,000 feet up and you are not invited",28
"5208","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Niggas be writing bullshit like they gotta work",29
"5209","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Niggas is going through real shit, man, they out of work",30
"5210","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"That's why another goddamn dance track gotta hurt",31
"5211","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"That's why I'd rather spit something that got a purp'",32
"5212","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"CyHi",33
"5213","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Champagne wishes, thirty white bitches",34
"5214","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I mean this shit is fucking ridiculous",35
"5215","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking ridiculous, I mean this shit is fucking ridiculous",36
"5216","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Five star dishes, different exotic fishes",37
"5217","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Man, this shit is fucking ridiculous",38
"5218","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking ridiculous",39
"5219","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"How should I begin this? I'm just so offended",40
"5220","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"How am I even mentioned by all these fucking beginners?",41
"5221","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I'm so appalled, I might buy the mall",42
"5222","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Just to show niggas how much more I have in store",43
"5223","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I'm fresher than you all, so I don't have to pause",44
"5224","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"All of y'all can suck my balls through my drawers",45
"5225","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Dark Knight feeling, die and be a hero",46
"5226","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Or live long enough to see yourself become a villain",47
"5227","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I went from the favorite to the most hated",48
"5228","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"But would you rather be underpaid or overrated?",49
"5229","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Moral victories is for minor league coaches",50
"5230","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"And 'Ye already told you we major, you cockroaches",51
"5231","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Show me where the boats is, Ferrari Testarossas",52
"5232","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"And Hammer went broke so you know I'm more focused",53
"5233","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I lost thirty mil, so I spent another thirty",54
"5234","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"'Cause unlike Hammer, thirty million can't hurt me",55
"5235","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking insane, the fuck am I saying?",56
"5236","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Not only am I fly, I'm fucking not playing",57
"5237","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"All these little bitches too big for they britches",58
"5238","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Burning they little bridges, fucking ridiculous",59
"5239","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Champagne wishes, thirty white bitches",60
"5240","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I mean this shit is fucking ridiculous",61
"5241","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking ridiculous, I mean this shit is fucking ridiculous",62
"5242","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Five star dishes, different exotic fishes",63
"5243","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Man, this shit is fucking ridiculous",64
"5244","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking ridiculous",65
"5245","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Success is what you make it, take it how it come",66
"5246","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"A half a mil in twenties like a billion where I'm from",67
"5247","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"An arrogant drug dealer, the legend I become",68
"5248","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"CNN said I'd be dead by twenty-one",69
"5249","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Blackjack, I just pulled an ace",70
"5250","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"As you looking at the king in his face",71
"5251","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Everything I dream, motherfuckers, I'm watching it take shape",72
"5252","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"While to you I'm just a young rich nigga that lacks faith",73
"5253","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Range Rove, leather roof, love war, fuck a truce",74
"5254","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Still move a bird like I'm in bed with Mother Goose",75
"5255","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Them hoes coming in a baker's dozen",76
"5256","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Claiming they was with me when they know they really wasn't",77
"5257","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I keep the city's best, never said she was the brightest",78
"5258","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"So if you had her too, it don't affect me in the slightest",79
"5259","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I never met a bitch that didn't need a little guidance",80
"5260","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"So I dismiss her past until she disappoints your highness",81
"5261","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I speak the gospel, hostile",82
"5262","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Tony doing time for what he did to nostrils",83
"5263","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Paranoid mind, I'm still under the watchful",84
"5264","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Eye of the law, aspire for more",85
"5265","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Them kilos came, we gave you Bobby Brown jaw",86
"5266","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Flaws ain't flaws when it's you that makes the call",87
"5267","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Flow similar to the legends of the falls",88
"5268","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Spill it, I own you all, yuugh!",89
"5269","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"One hand in the air if you don't really care",90
"5270","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Two hands in the air if you don't really care",91
"5271","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"It's like that sometimes, I mean ridiculous",92
"5272","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"It's like that sometimes, this shit ridiculous",93
"5273","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"One hand in the air if you don't really care",94
"5274","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Middle finger in the air if you don't really care",95
"5275","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"It's like that sometimes, man, ridiculous",96
"5276","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Life can be sometimes ridiculous",97
"5277","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Hah, I am so outrageous",98
"5278","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I wear my pride on my sleeve like a bracelet",99
"5279","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"If God had an iPod, I'd be on his playlist",100
"5280","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"My phrases amazes the faces in places",101
"5281","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"The favorite,",102
"5282","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"hah, my cup overrunneth with hundreds",103
"5283","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Dummy, damn, it's hard not for me to waste it",104
"5284","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"The new Commandment: ""Thou shalt not hate, kid""",105
"5285","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"My movement is like the civil rights, I'm Ralph David",106
"5286","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Abernathy, so call my lady Rosa Parks",107
"5287","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I am nothing like them niggas, baby, those are marks",108
"5288","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I met this girl on Valentine's Day, fucked her in May",109
"5289","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"She found out about April, so she chose to march",110
"5290","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Hah, damn another broken heart",111
"5291","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I keep bitches by the twos, nigga, Noah's ark",112
"5292","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"I got a seven on me, I call my 'dro Lamar",113
"5293","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Plus a Trojan in my pocket, Matt Leinart, hah",114
"5294","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"G-A-T in the Pathfinder",115
"5295","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"'Cause you haters got PhDs",116
"5296","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Y'all just some major haters and some math minors",117
"5297","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Tiger Woods, don't make me grab iron",118
"5298","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Ayo, champagne wishes and thirty white bitches",119
"5299","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"You know this shit is fucking ridiculous",120
"5300","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking ridiculous, you know this shit is fucking ridiculous",121
"5301","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Cars for the missus and furs for the mistress",122
"5302","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"You know that shit is fucking ridiculous",123
"5303","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking ridiculous, you know this shit is fucking ridiculous",124
"5304","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking ridiculous",125
"5305","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking ridiculous",126
"5306","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Fucking ridiculous",127
"5307","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"One hand in the air if you don't really care",128
"5308","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Two hands in the air if you don't really care",129
"5309","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"It's like that sometimes, I mean ridiculous",130
"5310","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"It's like that sometimes, this shit ridiculous",131
"5311","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"One hand in the air if you don't really care",132
"5312","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Middle finger in the air if you don't really care",133
"5313","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"It's like that sometimes, man, ridiculous",134
"5314","My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)",7,"Life can be sometimes ridiculous, huh?",135
"5315","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Uh, uh",1
"5316","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I love it though",2
"5317","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I love it though, y'know?",3
"5318","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"Put your hands to the constellations",4
"5319","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"The way you look should be a sin, you my sensation",5
"5320","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"I know I'm preaching to the congregation",6
"5321","My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)",8,"We love Jesus but you done learned a lot from Satan",7
